A_ldd_effective_rank,A_ldd_matrix_rank,A_ldd_spectral_entropy,A_ldd_variance,B_ldd_effective_rank,B_ldd_matrix_rank,B_ldd_spectral_entropy,B_ldd_variance,M_max,M_mean,M_std,case,center_min_sep,center_radius,component1_angle,component1_beta,component1_is_unique,component1_kappa,component1_skew,component2_angle,component2_beta,component2_is_unique,component2_kappa,component2_skew,component3_angle,component3_beta,component3_is_unique,component3_kappa,component3_skew,component4_angle,component4_beta,component4_is_unique,component4_kappa,component4_skew,coupling_row_entropy_mean,coupling_row_entropy_std,coupling_row_nonuniformity,coupling_row_peak_ratio_mean,coupling_row_peak_ratio_std,design_seed,distance_type,kind,ldd_effective_rank_source,ldd_matrix_rank_source,ldd_spectral_entropy_source,ldd_variance_source,mixture_beta_max,mixture_beta_min,mixture_kappa_max,mixture_kappa_min,mixture_skew_max,mixture_skew_min,mixture_weight_1,mixture_weight_2,mixture_weight_3,mixture_weight_4,mu1_x,mu1_y,mu1_z,mu2_x,mu2_y,mu2_z,mu3_x,mu3_y,mu3_z,mu4_x,mu4_y,mu4_z,mu_layout,n_points,one_vmf_kappa,one_vmf_kappa_max,one_vmf_kappa_min,one_vmf_mu_x,one_vmf_mu_y,one_vmf_mu_z,plot_group,r_bins,r_max,r_min,radius_grid,rep,rotation_det_est,rotation_error_deg,seed_a,seed_b,seed_rot,shape_case,sinkhorn_col_marginal_max_error,sinkhorn_epsilon,sinkhorn_iter,sinkhorn_row_marginal_max_error,sinkhorn_stop_thr,sinkhorn_total_mass,sphere_norm_error_A,sphere_norm_error_B,unique_count,unique_idx
3.3169159490899376,80.0,0.2603672333013559,0.0013208369210385732,3.4345531055847784,80.0,0.26793511794599495,0.0014788873238334374,1.398684024810791,0.2805517911911011,0.1989360898733139,mm_spread_1_unique,1.011930527157456,,0.4477642903172215,0.4541057307272143,0,25.62179518427977,-3.172751195024013,3.028829430910206,0.9283864408298727,1,6.030170991149593,-2.152624453243764,0.4477642903172215,0.4541057307272143,0,25.62179518427977,-3.172751195024013,0.4477642903172215,0.4541057307272143,0,25.62179518427977,-3.172751195024013,6.266844272613525,0.5612338185310364,0.0032143421173095703,17.704147338867188,30.27449607849121,62797,geo_arccos,mixture,3.3169159490899376,80.0,0.2603672333013559,0.0013208369210385732,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.4536443863819111,-0.8429151575820676,0.28931091894461464,-0.8426461611563989,0.05536523790085397,-0.5356137951160013,0.07520326191527599,0.35296103830892694,0.9326108378263609,-0.13961188607544084,0.902543211882692,-0.40733803155233644,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.138986253077289,0.0001,log,6,1.0000000000000004,3.021782135455351,62037,62049,62121,1_unique,1.470899271198249e-09,0.05,2000,5.4801859664804775e-12,1e-07,1.0000000000130393,1.0001999228848035e-12,1.0001999228848035e-12,1,2
2.7949681483618756,78.0,0.22318843150129303,0.0015451031859944734,2.7936334426124083,77.0,0.22308471049997577,0.0014964789652157824,1.8651801347732544,0.30532601475715637,0.26949310302734375,mm_spread_1_unique,1.1337931831836185,,1.3283364836948175,1.0670720158194067,1,26.214979754032647,2.070016993151537,1.8211866039280011,0.9776917377535429,0,9.84601627238954,-2.6271723171430246,1.8211866039280011,0.9776917377535429,0,9.84601627238954,-2.6271723171430246,1.8211866039280011,0.9776917377535429,0,9.84601627238954,-2.6271723171430246,6.428293228149414,0.43545910716056824,0.0022498102188110354,13.2159423828125,19.25225830078125,72797,geo_arccos,mixture,2.7949681483618756,78.0,0.22318843150129303,0.0015451031859944734,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.20745808863888493,-0.9571822869581551,-0.20189901185953507,-0.1013398689750723,0.7168972383943776,-0.689774296807753,-0.5321774229335754,0.10004461050477688,0.8407010565157663,-0.9345304217990446,0.13483684394066592,-0.32935074957591987,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.1361065139709265,0.0001,log,7,0.9999999999999999,4.32676262323666,72037,72049,72121,1_unique,1.2982256977333434e-09,0.05,2000,3.578348554966748e-12,1e-07,1.000000000005687,1.0001999228848035e-12,1.0001999228848035e-12,1,1
2.9998625000504635,75.0,0.2385506745535201,0.00172646418932112,2.980230030496868,78.0,0.237124893299857,0.0014620158683411983,1.6057933568954468,0.31969761848449707,0.26609358191490173,mm_spread_1_unique,1.09011143191064,,0.04596633198847661,1.1855064462841267,1,21.85411291131886,2.144397974692432,2.1092837926978896,0.9865638063093494,0,10.205679908457851,2.150410522325477,2.1092837926978896,0.9865638063093494,0,10.205679908457851,2.150410522325477,2.1092837926978896,0.9865638063093494,0,10.205679908457851,2.150410522325477,6.260840892791748,0.5068569779396057,0.0029032931327819824,15.28746509552002,23.385690689086914,82797,geo_arccos,mixture,2.9998625000504635,75.0,0.2385506745535201,0.00172646418932112,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.684769452826773,0.20113680308349102,0.7004532696180915,0.21292852128339,0.48400854939644483,-0.8487621391963818,-0.9105432124358026,-0.40389851087052536,0.08818759097322518,-0.3834880222280209,0.20813267852427214,0.899787599901195,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.141155672928567,0.0001,log,8,1.0000000000000002,2.9970102899408193,82037,82049,82121,1_unique,2.942071734564171e-09,0.05,2000,5.859712238001635e-12,1e-07,1.0000000000468,1.0001999228848035e-12,1.0001999228848035e-12,1,1
3.294381834721813,78.0,0.2588869672866519,0.0019600467657784203,3.1548364084950213,79.0,0.2494884220864464,0.0017988791491731226,2.02532696723938,0.37628859281539917,0.30323097109794617,mm_spread_1_unique,1.0207918377141645,,0.411954027637424,0.6989379658606528,0,22.924412351876487,-2.981580179190672,0.411954027637424,0.6989379658606528,0,22.924412351876487,-2.981580179190672,2.9312107568658368,1.2386260390484147,1,25.962746771366934,-1.7215668616937336,0.411954027637424,0.6989379658606528,0,22.924412351876487,-2.981580179190672,6.323827266693115,0.5330184102058411,0.002800013303756714,15.69426155090332,27.193111419677734,92797,geo_arccos,mixture,3.294381834721813,78.0,0.2588869672866519,0.0019600467657784203,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.10393760247683048,-0.10699226045388303,0.9888122324245069,-0.9644481877371561,-0.19205029774456914,-0.18153891126901062,0.382733669504502,0.3851953762000305,-0.8397258245283014,-0.19579280705083518,-0.7913724468749861,-0.5791328233076173,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.1410429206337898,0.0001,log,9,0.9999999999999993,1.9728131636699773,92037,92049,92121,1_unique,2.6302021050505706e-09,0.05,2000,4.844901172959548e-12,1e-07,0.999999999963335,1.0001999228848035e-12,1.0001999228848035e-12,1,3
3.387986876751946,81.0,0.26497085971876017,0.0021022593168266743,3.3191312587521278,78.0,0.26051221370423766,0.0022746024196711166,1.9145917892456055,0.43907737731933594,0.3592415153980255,mm_spread_1_unique,1.0675101689616624,,0.9231161349492083,0.740482099122875,0,26.470440820974293,-2.198650019617307,0.9231161349492083,0.740482099122875,0,26.470440820974293,-2.198650019617307,2.931136015670997,1.0389128525756988,1,15.612510154137528,2.4820326473018617,0.9231161349492083,0.740482099122875,0,26.470440820974293,-2.198650019617307,6.078932762145996,0.43407559394836426,0.0035257654190063476,18.771934509277344,30.92308807373047,102797,geo_arccos,mixture,3.387986876751946,81.0,0.26497085971876017,0.0021022593168266743,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.06965189802511623,-0.2610263059860233,-0.9628156005605589,-0.4261978111349021,0.9016780831884623,0.0730209564399079,0.40659889509661723,0.7075821067280954,-0.5779315709860815,0.41212886600905196,-0.8011803359169636,0.433889233722242,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.141091906416905,0.0001,log,10,0.9999999999999983,2.4696665827781428,102037,102049,102121,1_unique,2.737134174586424e-09,0.05,2000,8.269285972119234e-12,1e-07,1.0000000000334257,1.000310945187266e-12,1.000310945187266e-12,1,3
3.1870169880858135,80.0,0.2516921892223171,0.0011050457778205333,3.1724448899049156,80.0,0.25069704324498254,0.001115597873895792,1.343923568725586,0.22228099405765533,0.15031547844409943,mm_spread_1_unique,1.0694686239711082,,1.531086051768289,0.35917780337472616,0,23.643908196387123,-2.99407194378443,1.4521029989062197,1.25036887126155,1,15.818040864632426,3.0553787096810345,1.531086051768289,0.35917780337472616,0,23.643908196387123,-2.99407194378443,1.531086051768289,0.35917780337472616,0,23.643908196387123,-2.99407194378443,6.425804615020752,0.5414875745773315,0.0030088725090026856,17.832500457763672,32.624210357666016,112797,geo_arccos,mixture,3.1870169880858135,80.0,0.2516921892223171,0.0011050457778205333,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.09955819085243364,0.752834746323618,-0.6506366200576511,0.9747227830962167,0.029773848476148716,0.22142496259023065,-0.39997730612998983,0.7946331440646051,0.4567015665979228,0.5927549473552414,-0.4267399526291976,-0.6830333704980416,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.1406624263287273,0.0001,log,11,1.0000000000000004,1.548460564394148,112037,112049,112121,1_unique,7.866023152931431e-10,0.05,2000,9.607587620440172e-12,1e-07,1.0000000000058233,1.0001999228848035e-12,1.000310945187266e-12,1,2
2.879521985934715,76.0,0.22966019941762553,0.0009697880938010243,2.800987481569669,74.0,0.22365558391957346,0.0008812994102546778,1.5032076835632324,0.18540450930595398,0.13596679270267487,mm_spread_1_unique,0.8535564412802218,,2.8886021851575054,0.9093464980138894,0,8.280201122388256,-2.2697937993753157,2.8886021851575054,0.9093464980138894,0,8.280201122388256,-2.2697937993753157,2.8886021851575054,0.9093464980138894,0,8.280201122388256,-2.2697937993753157,1.6643602839007332,1.0776802604523552,1,19.656886370357434,-2.1216083829658046,6.6806440353393555,0.5004150867462158,0.00206915807723999,12.886493682861328,35.640419006347656,122797,geo_arccos,mixture,2.879521985934715,76.0,0.22966019941762553,0.0009697880938010243,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.745227139898752,-0.15602236841337358,-0.648300493992568,0.8074644330081316,-0.014013890353005947,0.5897497777040958,0.6358865440256615,-0.5429779871132573,-0.5484735259203817,-0.880786913221747,-0.014802063240896494,0.47328143046090343,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.1403148022659133,0.0001,log,12,0.9999999999999996,4.5900183413220494,122037,122049,122121,1_unique,8.548663946433138e-09,0.05,2000,3.7606046748850375e-12,1e-07,1.000000000037561,1.000310945187266e-12,1.000310945187266e-12,1,4
2.683106182795792,76.0,0.21431893001651187,0.0013168544295211442,2.729263442624266,75.0,0.21802272902147,0.0013682834267850065,2.4287705421447754,0.2688622772693634,0.22646407783031464,mm_spread_1_unique,1.1374750715375805,,1.6796610857311323,0.6037135932774258,0,15.250704590977746,2.285063810830219,1.9213974478977316,1.2499640398481728,1,9.280601164337131,-2.2218383345959865,1.6796610857311323,0.6037135932774258,0,15.250704590977746,2.285063810830219,1.6796610857311323,0.6037135932774258,0,15.250704590977746,2.285063810830219,6.41256046295166,0.46644750237464905,0.002460993766784668,14.469300270080566,21.22951316833496,132797,geo_arccos,mixture,2.683106182795792,76.0,0.21431893001651187,0.0013168544295211442,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.2982222441466674,-0.8793804828034663,0.37115153180132265,-0.4487523588429747,0.8905578674447032,0.0743505559038283,-0.5515376930006415,-0.4573670334713306,-0.6975826616904729,-0.6098362686992412,-0.28658511356504407,0.7388969468470536,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.1401059916196874,0.0001,log,13,1.0000000000000007,3.5391534172954473,132037,132049,132121,1_unique,5.306299508730378e-09,0.05,2000,4.3796526735112584e-12,1e-07,0.9999999999815904,1.000310945187266e-12,1.0001999228848035e-12,1,2
2.758149425940735,76.0,0.22030889544196142,0.0006385186137894324,2.7143385033664025,82.0,0.2168320036399328,0.0006575041031677422,1.003066062927246,0.12979169189929962,0.10975048691034317,mm_spread_1_unique,0.9462546666407495,,2.97301134335765,0.6514535160336851,0,16.452332719160225,-2.2903740245672948,1.2729168769050105,0.6709192411211076,1,7.843490924054086,-2.9082021873317947,2.97301134335765,0.6514535160336851,0,16.452332719160225,-2.2903740245672948,2.97301134335765,0.6514535160336851,0,16.452332719160225,-2.2903740245672948,6.980047225952148,0.4596201777458191,0.0010276376008987427,7.311656475067139,15.130724906921387,142797,geo_arccos,mixture,2.758149425940735,76.0,0.22030889544196142,0.0006385186137894324,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.8760248887239952,0.27693211449990285,0.3948278084085826,0.5324994994491231,-0.6880865544579499,0.49293120885030195,0.7104914725990045,-0.025292018708566656,-0.703251150835705,-0.6693065912640939,0.4420478966118869,-0.5971786533269972,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.1410764853146818,0.0001,log,14,0.9999999999999993,2.971475450479666,142037,142049,142121,1_unique,1.0239285430820033e-09,0.05,2000,3.389277140192215e-12,1e-07,0.9999999999875356,1.000310945187266e-12,1.0001999228848035e-12,1,2
2.648537187580093,77.0,0.2115030375781241,0.001043438307617921,2.6197152364861367,74.0,0.20912704299880083,0.0010220101504975787,1.5391672849655151,0.20681649446487427,0.1609884649515152,mm_spread_1_unique,1.0158032721551749,,1.7640209894883323,0.4392646114164279,0,11.365852587592027,-1.8462983442120846,1.7640209894883323,0.4392646114164279,0,11.365852587592027,-1.8462983442120846,1.7640209894883323,0.4392646114164279,0,11.365852587592027,-1.8462983442120846,2.693522468430434,0.7402592853021908,1,7.212758778726258,2.721491740472638,6.617923736572266,0.5229100584983826,0.001996910810470581,12.729207992553711,20.414104461669922,152797,geo_arccos,mixture,2.648537187580093,77.0,0.2115030375781241,0.001043438307617921,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.5743781200697127,-0.5326150574262735,0.6216196391572502,0.8230884512248536,-0.20786393023490404,-0.5285054285109764,-0.18917008004685407,0.8931688258534279,-0.40800015850079735,-0.2708206777639543,0.6981979366802854,0.6627034040269181,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.139399172675252,0.0001,log,15,1.0,13.515308243973868,152037,152049,152121,1_unique,7.33130124858962e-10,0.05,2000,5.1016652924743e-12,1e-07,1.0000000000497273,1.000310945187266e-12,1.0001999228848035e-12,1,4
3.0891033972838424,78.0,0.24491622254151338,0.0018368078379605282,3.151683732265616,78.0,0.24927131503324507,0.0019028474755168523,2.1133713722229004,0.37439075112342834,0.31409358978271484,mm_spread_1_unique,0.8780178884766204,,2.254843708654332,0.7689716239906339,0,25.149039843183626,-1.7098123038296165,1.9385357951992896,0.5821944912126844,1,8.904026978654226,2.1209670561808833,2.254843708654332,0.7689716239906339,0,25.149039843183626,-1.7098123038296165,2.254843708654332,0.7689716239906339,0,25.149039843183626,-1.7098123038296165,6.228604316711426,0.5615517497062683,0.0037574515342712403,20.58201789855957,40.90336608886719,162797,geo_arccos,mixture,3.0891033972838424,78.0,0.24491622254151338,0.0018368078379605282,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.2312086900397622,-0.05104096378286439,0.9715643888411172,0.6152857196210147,0.048472651847546025,-0.786812484173527,-0.7451955508903237,0.07485359785046942,-0.6626315188852,-0.6662314117990371,-0.7433035021340151,-0.06029601683005383,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.140662907679378,0.0001,log,16,1.0000000000000007,0.9002950358202702,162037,162049,162121,1_unique,2.060367714981637e-09,0.05,2000,9.25084141234489e-12,1e-07,1.0000000000154936,1.000310945187266e-12,1.0001999228848035e-12,1,2
3.0170236819164367,77.0,0.23978935957626843,0.0010514538148785606,3.032609559099615,77.0,0.24090824979039627,0.0011062596093375438,1.505882740020752,0.2159428596496582,0.15168197453022003,mm_spread_1_unique,0.8998237154127859,,2.8840070096355257,0.7137180905208711,0,12.786295086315457,1.6594824990026504,2.8840070096355257,0.7137180905208711,0,12.786295086315457,1.6594824990026504,2.8840070096355257,0.7137180905208711,0,12.786295086315457,1.6594824990026504,0.7444443644842051,0.8319085788887739,1,23.310261397863414,2.300009335845916,6.516371726989746,0.43772462010383606,0.0020404064655303953,12.239304542541504,19.89179229736328,172797,geo_arccos,mixture,3.0170236819164367,77.0,0.23978935957626843,0.0010514538148785606,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.47889797025153347,0.875392937785059,0.06590856213729286,-0.6858096306659478,-0.6990622755267858,-0.2024279758806788,-0.9644106473007187,0.015298952881947683,0.2639659929076563,0.8012242798293723,-0.40725409501676424,0.43838767717852206,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.140477918002509,0.0001,log,17,1.0000000000000004,1.2912705690716746,172037,172049,172121,1_unique,1.3615266648489555e-09,0.05,2000,3.976546739462017e-12,1e-07,0.9999999999988687,1.000310945187266e-12,1.0001999228848035e-12,1,4
2.88148955383598,77.0,0.22980852474376218,0.0014470783203052594,2.868004473901265,76.0,0.2287899122337802,0.0014781044077032607,1.9481544494628906,0.29256105422973633,0.2392706573009491,mm_spread_1_unique,1.163186679683443,,0.02125330763051683,0.8318331100807682,1,18.21426357600525,3.1605970057993984,2.9849044225502697,1.0917912534472012,0,16.83025475095719,-2.8067733773906047,2.9849044225502697,1.0917912534472012,0,16.83025475095719,-2.8067733773906047,2.9849044225502697,1.0917912534472012,0,16.83025475095719,-2.8067733773906047,6.384384632110596,0.4880788326263428,0.002636922836303711,16.267993927001953,25.03596305847168,182797,geo_arccos,mixture,2.88148955383598,77.0,0.22980852474376218,0.0014470783203052594,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.4117825728292543,-0.6548724620404729,0.6337011686695623,0.360889662689103,-0.05093630233430258,-0.9312164863589206,0.8443054477771735,0.4023303070855773,0.3539472204329506,0.024143824133114056,0.9418024337822208,-0.3352987495892504,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.137421708677479,0.0001,log,18,1.0000000000000009,5.270791953404899,182037,182049,182121,1_unique,3.286933697443928e-09,0.05,2000,6.528961507719366e-12,1e-07,0.9999999999441026,1.000310945187266e-12,1.0001999228848035e-12,1,1
3.1695635593458626,79.0,0.2504997325572964,0.0017209462463976376,3.1206816386740788,80.0,0.24712473283965167,0.001795722923254373,1.535423755645752,0.35187774896621704,0.2959994077682495,mm_spread_1_unique,1.1722982456268722,,1.9894288930529755,1.1664760424240177,0,16.75955903863254,2.248572673650787,0.14595904303410628,1.3406921023828309,1,27.20559816973779,-2.5403128780294773,1.9894288930529755,1.1664760424240177,0,16.75955903863254,2.248572673650787,1.9894288930529755,1.1664760424240177,0,16.75955903863254,2.248572673650787,6.261893272399902,0.5130665898323059,0.002884495735168457,15.376172065734863,22.7296142578125,192797,geo_arccos,mixture,3.1695635593458626,79.0,0.2504997325572964,0.0017209462463976376,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.19963770230182773,-0.5530842666539618,0.8088526329298162,0.1699605605860103,0.9534412714714086,-0.24912476733210015,0.3724475308686533,-0.317450393887059,-0.8720711462769507,-0.8270067352687148,-0.3504373778948678,-0.4396060782022371,spread,2000,,8.0,4.0,,,,spread_1_unique,100,3.14118102396509,0.0001,log,19,1.0000000000000004,2.4349911950594074,192037,192049,192121,1_unique,3.068521276699057e-09,0.05,2000,5.22347486445196e-12,1e-07,1.0000000000440663,1.0001999228848035e-12,1.0001999228848035e-12,1,2
3.2568533425833075,78.0,0.2563991012749407,0.0017680051542879327,3.2297439982571126,77.0,0.2545840499348305,0.00160957151526874,1.752768635749817,0.3382246196269989,0.2391650527715683,mm_spread_2_unique,1.0351342992011414,,0.5211173943888877,1.0636212215180567,1,19.217252702139103,2.0760958882288705,2.6950294569665885,0.7265164759427898,0,19.203729743170463,-2.713917811697618,0.8433833703254141,1.3460841087503357,1,22.438510675188688,-2.6909396295693906,2.6950294569665885,0.7265164759427898,0,19.203729743170463,-2.713917811697618,6.2338104248046875,0.3892577290534973,0.0029041717052459715,15.937088966369629,38.68463134765625,2807,geo_arccos,mixture,3.2568533425833075,78.0,0.2563991012749407,0.0017680051542879327,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.34895541437850747,-0.9326813610004863,0.09129949406324675,-0.27820076110313735,-0.2025551933483473,-0.9389226433350347,-0.6116268887614944,-0.14100595662557183,0.7784792027652644,0.33924361985789137,0.9406185713255212,-0.012266607568919435,spread,2000,,8.0,4.0,,,,spread_2_unique,100,3.141203682267318,0.0001,log,0,1.0000000000000004,2.003553296074608,2047,2059,2131,2_unique,1.9062539826806765e-09,0.05,2000,4.631684358963328e-12,1e-07,1.0000000000237037,1.0001999228848035e-12,1.000310945187266e-12,2,1-3
2.960304425210853,75.0,0.2356681871833584,0.0011144682937169355,2.9339417081155976,74.0,0.23372574049064232,0.0010730365735253924,1.1392526626586914,0.21892768144607544,0.14795245230197906,mm_spread_2_unique,0.9734429483266378,,0.9369421423114851,1.1055356292940628,1,6.730709111093526,-3.0991390953214837,2.2539043510692216,0.638820678139018,0,16.644999591375942,-2.155820165111326,1.394030490901888,0.7837291224854676,1,7.601878720129728,2.1447647828275587,2.2539043510692216,0.638820678139018,0,16.644999591375942,-2.155820165111326,6.490390300750732,0.48142334818840027,0.002321352005004883,14.250045776367188,23.84377098083496,12807,geo_arccos,mixture,2.960304425210853,75.0,0.2356681871833584,0.0011144682937169355,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.2435845694732191,0.9275855056132023,-0.2832872875524884,-0.04310302815109202,0.3376576503334603,0.9402815749197115,-0.23435862284303827,-0.14008071192187474,-0.9620049012580836,0.8569788974783947,-0.38245779855708223,0.34541743094057276,spread,2000,,8.0,4.0,,,,spread_2_unique,100,3.1408277951318673,0.0001,log,1,1.0000000000000007,3.6393952105352674,12047,12059,12131,2_unique,2.7716491785055933e-09,0.05,2000,4.3950238413914544e-12,1e-07,1.0000000000220035,1.0001999228848035e-12,1.0001999228848035e-12,2,1-3
2.961061581874777,76.0,0.23572371980243267,0.0011037354854182564,2.9492212330875853,78.0,0.23485367598518608,0.0010943242339721507,1.0022330284118652,0.21988444030284882,0.15964668989181519,mm_spread_2_unique,0.9610828742697948,,2.5728684854688977,0.6604543637423017,1,20.3045609115309,-2.9316452828831547,1.181930155513786,0.5769484388839822,1,14.765403550540725,2.555047808409202,0.20415897478137093,0.9600764676619462,0,7.82244772530348,-1.668210212451668,0.20415897478137093,0.9600764676619462,0,7.82244772530348,-1.668210212451668,6.543028831481934,0.4324935972690582,0.0020580861568450927,13.16117000579834,24.09299659729004,22807,geo_arccos,mixture,2.961061581874777,76.0,0.23572371980243267,0.0011037354854182564,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.6286129507746165,-0.4495645409665922,0.6346160111610223,0.7941376216455638,-0.04453951202904881,-0.6061036790462021,-0.5095751475347248,-0.4049314169769014,-0.7591862199474134,-0.17426891969512134,0.6353375018064958,0.7523141647108448,spread,2000,,8.0,4.0,,,,spread_2_unique,100,3.140399833189591,0.0001,log,2,1.0000000000000009,5.117314910215848,22047,22059,22131,2_unique,1.4142285263869792e-09,0.05,2000,4.279500798870517e-12,1e-07,1.0000000000231088,1.0001999228848035e-12,1.0001999228848035e-12,2,1-2
3.0091019221583113,78.0,0.23921844905137732,0.0015079917853275853,3.057798255829326,76.0,0.24270441430035689,0.0014546796979911997,1.5162705183029175,0.29676517844200134,0.23731018602848053,mm_spread_2_unique,0.9965855364703927,,1.7500348378131023,0.8953441534777683,1,8.713643605550407,-1.9796276618170772,0.196821744932604,0.6054226587702375,0,12.46746110634623,2.795121601153207,0.8630911848968386,0.7938700942764493,1,21.934653251488903,-2.0453604141042234,0.196821744932604,0.6054226587702375,0,12.46746110634623,2.795121601153207,6.398076057434082,0.4470018446445465,0.0021163909435272217,12.346383094787598,18.72754669189453,32807,geo_arccos,mixture,3.0091019221583113,78.0,0.23921844905137732,0.0015079917853275853,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.7519607068925268,0.6503562789449587,0.10766524845352138,-0.539035817684638,-0.8101099797899363,-0.23056931256306124,0.9566263455364103,-0.27690323714249726,0.09050211203976617,-0.2326187566496122,0.5100537304523287,-0.8280903973024029,spread,2000,,8.0,4.0,,,,spread_2_unique,100,3.1413659046072953,0.0001,log,3,0.9999999999999999,4.6575747629803885,32047,32059,32131,2_unique,4.0768503436431486e-09,0.05,2000,3.6084026391880464e-12,1e-07,1.0000000000140439,1.000310945187266e-12,1.000310945187266e-12,2,1-3
2.839368338430099,78.0,0.22661086762102922,0.00165170339174832,2.869643131981698,78.0,0.22891394567575696,0.0018433628364112695,3.171442985534668,0.35014742612838745,0.33660829067230225,mm_spread_2_unique,1.1200017355803795,,2.6698849489880465,0.5624949987149834,0,17.254710711437117,-2.6445078984965935,2.5633346915038544,0.72669165298371,1,6.30067588022828,2.2377672989686546,1.3314189133665313,0.8164231646521031,1,9.05003956557935,-3.0016990483563686,2.6698849489880465,0.5624949987149834,0,17.254710711437117,-2.6445078984965935,6.256687641143799,0.5173423886299133,0.0031261591911315918,16.86880111694336,28.825748443603516,42807,geo_arccos,mixture,2.839368338430099,78.0,0.22661086762102922,0.00165170339174832,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,-0.05668365787226008,0.8459226324804556,-0.5302846997468026,0.11852989247529581,-0.2911218014809123,-0.949314890481711,0.5625265509923401,-0.303898943668675,0.7689013665378192,0.8908409571130707,0.304975978381713,-0.3367373482968372,spread,2000,,8.0,4.0,,,,spread_2_unique,100,3.1389814132622926,0.0001,log,4,1.0000000000000002,8.378777870784532,42047,42059,42131,2_unique,3.6554398818869696e-09,0.05,2000,1.0661963174320166e-11,1e-07,0.9999999999688651,1.0001999228848035e-12,1.000310945187266e-12,2,2-3
2.9206991151763924,76.0,0.2327434095464853,0.0014604875152532456,2.9307814240725167,76.0,0.23349171511159764,0.0015922153583428046,1.941293716430664,0.30622348189353943,0.25838208198547363,mm_spread_2_unique,0.902335327904771,,1.8552987035380468,0.7317681344926996,0,9.280508335075211,-2.132742080857665,0.7917823046152513,1.011905350271843,1,8.348399805907253,1.7633396673192405,1.8552987035380468,0.7317681344926996,0,9.280508335075211,-2.132742080857665,0.03408411588132157,1.32872774320307,1,25.99008806762506,-1.897354727561458,6.307672500610352,0.5822932124137878,0.003121870994567871,17.119260787963867,33.94865798950195,52807,geo_arccos,mixture,2.9206991151763924,76.0,0.2327434095464853,0.0014604875152532456,1.35,0.35,28.0,6.0,3.2,-3.2,0.25,0.25,0.25,0.25,0.07371336370438193,-0.7421347340394024,0.6661849416953607,-0.14567105190618385,0.20118310974650808,-0.9686616029281176,0.42660069677323453,0.07840174507096673,0.9010355219859082,0.9558575078736309,0.14531755361511375,-0.255380565530994,spread,2000,,8.0,4.0,,,,spread_2_unique,100,3.1401027680645552,0.0001,log,5,1.0,2.700800752375536,52047,52059,52131,2_unique,3.010046234616301e-09,0.05,2000,5.027671746808682e-12,1e-07,1.0000000000439808,1.0001999228848035e-12,1.0001999228848035e-12,2,2-4
