A_ldd_effective_rank,A_ldd_spectral_entropy,A_ldd_variance,B_ldd_effective_rank,B_ldd_spectral_entropy,B_ldd_variance,LDD_cost_P,LDD_cost_uniform,LDD_gain_over_uniform,M_max,M_mean,M_std,Q_inverse_entropy_mean,Q_inverse_entropy_std,Q_peak_ratio_mean,Q_peak_ratio_std,R_energy,case,distance_type,kappa_1,kappa_2,kappa_3,kappa_4,kind,ldd_effective_rank_mean,ldd_spectral_entropy_mean,ldd_variance_mean,mask_label,mix_base_kappa,n_points,one_mode_kappa,plot_group,r_bins,r_max,r_min,rep,seed_a,seed_b,seed_rot,sinkhorn_epsilon,uniqueness_level,weight_1,weight_2,weight_3,weight_4
1.460498075836663,0.3787775253758848,0.0024514903780072927,1.4783390608967732,0.39091920142421865,0.002489654812961817,0.04654745012521744,0.4963783621788025,0.9062258678623658,6.462681770324707,0.4963783919811249,0.6603968739509583,1.2260267734527588,0.2738214433193207,11.669034957885742,32.26139831542969,0.0043296337127685545,mix_u2_14,geo,12.0,18.0,18.0,30.0,mixture,1.4694185683667182,0.38484836340005174,0.0024705725954845548,1-4,18.0,1200,4.0,mix_u2,100,2.346048100902342,0.0001,3,31252,31264,31336,0.05,2,0.22,0.25,0.25,0.28
1.4286687934848332,0.35674309705563917,0.002462827367708087,1.4698803643100378,0.385181012655617,0.002340614330023527,0.043204665184020996,0.48067334294319153,0.9101163694256972,7.338893413543701,0.48067331314086914,0.6532810926437378,1.217498540878296,0.24662365019321442,11.300468444824219,29.307348251342773,0.004116189082463582,mix_u2_14,geo,12.0,18.0,18.0,30.0,mixture,1.4492745788974355,0.37096205485562805,0.002401720848865807,1-4,18.0,1200,4.0,mix_u2,100,2.315566080861199,0.0001,4,41252,41264,41336,0.05,2,0.22,0.25,0.25,0.28
1.4839726482508995,0.3947227134775573,0.0023531573824584484,1.4652215256921413,0.3820064431141839,0.0023611136712133884,0.04391466826200485,0.47144877910614014,0.9068516661655877,6.455456733703613,0.47144877910614014,0.614227831363678,1.2174152135849,0.22118344902992249,11.435185432434082,29.16117286682129,0.0040346264839172365,mix_u2_14,euc,12.0,18.0,18.0,30.0,mixture,1.4745970869715204,0.38836457829587057,0.0023571355268359184,1-4,18.0,1200,4.0,mix_u2,100,1.825576175669516,0.0001,0,1252,1264,1336,0.05,2,0.22,0.25,0.25,0.28
1.4976752708375323,0.40391408645406635,0.0022595678456127644,1.404077708765741,0.3393806521957156,0.00220426544547081,0.04563798010349274,0.4489487409591675,0.898344786520643,6.205794811248779,0.4489487409591675,0.6010411977767944,1.2076442241668701,0.22734954953193665,10.563529968261719,24.92844009399414,0.0037784775098164878,mix_u2_14,euc,12.0,18.0,18.0,30.0,mixture,1.4508764898016366,0.37164736932489095,0.002231916645541787,1-4,18.0,1200,4.0,mix_u2,100,1.8878697798701938,0.0001,1,11252,11264,11336,0.05,2,0.22,0.25,0.25,0.28
1.4529818479397518,0.3736178916950734,0.0023423461243510246,1.4430301736112818,0.3667451899066445,0.0022428398951888084,0.042660947889089584,0.4585350751876831,0.9069625199956012,5.5236592292785645,0.4585351049900055,0.610451877117157,1.2095133066177368,0.1831236332654953,10.70887279510498,20.536840438842773,0.0036936378479003906,mix_u2_14,euc,12.0,18.0,18.0,30.0,mixture,1.4480060107755168,0.37018154080085897,0.0022925930097699165,1-4,18.0,1200,4.0,mix_u2,100,1.8515540140702458,0.0001,2,21252,21264,21336,0.05,2,0.22,0.25,0.25,0.28
1.4550770769398242,0.375058873062195,0.002389263827353716,1.4752728721372144,0.3888429707408808,0.002434411318972707,0.046180155128240585,0.4845847189426422,0.9047015860735248,6.1705708503723145,0.4845847189426422,0.6404163837432861,1.2218647003173828,0.24325373768806458,11.319658279418945,29.825559616088867,0.004152372678120931,mix_u2_14,euc,12.0,18.0,18.0,30.0,mixture,1.4651749745385194,0.3819509219015379,0.0024118375731632113,1-4,18.0,1200,4.0,mix_u2,100,1.843852448480258,0.0001,3,31252,31264,31336,0.05,2,0.22,0.25,0.25,0.28
1.4219213958448749,0.35200905266957705,0.0023998033720999956,1.4658220516879112,0.38241621252792257,0.002283088630065322,0.04285745322704315,0.46860313415527344,0.9085421114301763,6.99747896194458,0.46860307455062866,0.6323909163475037,1.2137441635131836,0.22897090017795563,10.957718849182129,27.4775447845459,0.003962641954421997,mix_u2_14,euc,12.0,18.0,18.0,30.0,mixture,1.4438717237663932,0.3672126325987498,0.0023414460010826588,1-4,18.0,1200,4.0,mix_u2,100,1.8318310738078731,0.0001,4,41252,41264,41336,0.05,2,0.22,0.25,0.25,0.28
1.2893153838209428,0.25411136728074524,0.0025569936260581017,1.2662855048702408,0.23608781557185798,0.0026844313833862543,0.0365302711725235,0.524585485458374,0.930363549535489,6.667928218841553,0.5245855450630188,0.7158427834510803,1.2169761657714844,0.25123101472854614,10.315768241882324,28.95166015625,0.003987781604131063,mix_u2_23,geo,18.0,16.0,22.0,18.0,mixture,1.277800444345592,0.2450995914263016,0.002620712504722178,2-3,18.0,1200,4.0,mix_u2,100,2.3745089917520246,0.0001,0,1252,1264,1336,0.05,2,0.25,0.24,0.26,0.25
1.245151529125655,0.21925723265168104,0.0025786589831113815,1.276885900716863,0.24442422358071048,0.00252788164652884,0.04252101480960846,0.5171781778335571,0.9177826586037956,7.034954071044922,0.5171782374382019,0.6930310726165771,1.207730770111084,0.18249765038490295,9.539701461791992,20.008882522583008,0.0035187745094299315,mix_u2_23,geo,18.0,16.0,22.0,18.0,mixture,1.261018714921259,0.23184072811619577,0.002553270314820111,2-3,18.0,1200,4.0,mix_u2,100,2.2363555054987874,0.0001,1,11252,11264,11336,0.05,2,0.25,0.24,0.26,0.25
1.2546390846950837,0.22684794930787017,0.002665378386154771,1.295739822534932,0.25908182355938425,0.0024461003486067057,0.03978721424937248,0.5136332511901855,0.9225376975552537,6.682646751403809,0.5136332511901855,0.6842018961906433,1.2118662595748901,0.23572026193141937,9.874419212341309,27.772998809814453,0.003771180709203084,mix_u2_23,geo,18.0,16.0,22.0,18.0,mixture,1.275189453615008,0.2429648864336272,0.0025557393673807383,2-3,18.0,1200,4.0,mix_u2,100,2.307756278886839,0.0001,2,21252,21264,21336,0.05,2,0.25,0.24,0.26,0.25
1.2766387934924612,0.24423068151257743,0.002586117247119546,1.25581213706376,0.22778248445747482,0.0027122024912387133,0.036200400441884995,0.5299619436264038,0.9316924528690226,6.941256046295166,0.529961884021759,0.70533686876297,1.2133792638778687,0.19012656807899475,9.817720413208008,21.376556396484375,0.0036379369099934895,mix_u2_23,geo,18.0,16.0,22.0,18.0,mixture,1.2662254652781106,0.23600658298502614,0.0026491598691791296,2-3,18.0,1200,4.0,mix_u2,100,2.4156674016903543,0.0001,3,31252,31264,31336,0.05,2,0.25,0.24,0.26,0.25
1.2538902475821478,0.22625091651615117,0.002765000332146883,1.2636389425574241,0.2339956082089747,0.0027098876889795065,0.03559601679444313,0.5479669570922852,0.9350398480533777,6.18046760559082,0.5479668974876404,0.7512323260307312,1.2147678136825562,0.18526414036750793,9.5628080368042,16.739030838012695,0.0036286290486653647,mix_u2_23,geo,18.0,16.0,22.0,18.0,mixture,1.258764595069786,0.23012326236256292,0.0027374440105631948,2-3,18.0,1200,4.0,mix_u2,100,2.4169446369955385,0.0001,4,41252,41264,41336,0.05,2,0.25,0.24,0.26,0.25
1.2838059413227303,0.24982905780407977,0.0025058204773813486,1.2613048414322847,0.23214677354991708,0.0026275727432221174,0.03630145266652107,0.5137622356414795,0.929341920935089,6.418902397155762,0.5137622356414795,0.6972206830978394,1.213992953300476,0.23876570165157318,10.067865371704102,27.91591453552246,0.0038682186603546144,mix_u2_23,euc,18.0,16.0,22.0,18.0,mixture,1.2725553913775074,0.24098791567699843,0.002566696610301733,2-3,18.0,1200,4.0,mix_u2,100,1.8546901517884593,0.0001,0,1252,1264,1336,0.05,2,0.25,0.24,0.26,0.25
1.239888022741374,0.21502107129844458,0.0025214492343366146,1.2724213850403854,0.2409216876051121,0.0024622350465506315,0.042029451578855515,0.5046824216842651,0.9167209917108038,6.7279767990112305,0.5046824812889099,0.672822117805481,1.2048742771148682,0.17778806388378143,9.314534187316895,19.376623153686523,0.003425723711649577,mix_u2_23,euc,18.0,16.0,22.0,18.0,mixture,1.2561547038908798,0.22797137945177834,0.002491842140443623,2-3,18.0,1200,4.0,mix_u2,100,1.7986100540916905,0.0001,1,11252,11264,11336,0.05,2,0.25,0.24,0.26,0.25
1.2496029729529106,0.22282587922410232,0.00260684872046113,1.2916938348986884,0.2559544073859526,0.00238694716244936,0.03953713923692703,0.5018167495727539,0.9212119976653053,6.410763740539551,0.5018166899681091,0.6650247573852539,1.2086668014526367,0.2236783802509308,9.648061752319336,27.270946502685547,0.0036632164319356283,mix_u2_23,euc,18.0,16.0,22.0,18.0,mixture,1.2706484039257995,0.23939014330502745,0.002496897941455245,2-3,18.0,1200,4.0,mix_u2,100,1.8286824871702583,0.0001,2,21252,21264,21336,0.05,2,0.25,0.24,0.26,0.25
1.271767120049998,0.2404073664347264,0.0025330206844955683,1.2520627613313575,0.2247924002804093,0.002658032812178135,0.0360020212829113,0.5192340612411499,0.9306632134323893,6.667168617248535,0.5192340016365051,0.6878923177719116,1.2107981443405151,0.18489956855773926,9.5711669921875,20.5319766998291,0.0035408238569895425,mix_u2_23,euc,18.0,16.0,22.0,18.0,mixture,1.2619149406906778,0.23259988335756787,0.0025955267483368516,2-3,18.0,1200,4.0,mix_u2,100,1.8696981223352527,0.0001,3,31252,31264,31336,0.05,2,0.25,0.24,0.26,0.25
1.2489787643320818,0.22232622886285924,0.0027124902699142694,1.2594674470818608,0.23068897057088805,0.0026543028652668,0.03541458398103714,0.537143886089325,0.9340687199497457,5.954793930053711,0.5371438264846802,0.7323546409606934,1.2124282121658325,0.18083004653453827,9.360331535339355,16.14687728881836,0.0035469905535380044,mix_u2_23,euc,18.0,16.0,22.0,18.0,mixture,1.2542231057069713,0.22650759971687365,0.0026833965675905347,2-3,18.0,1200,4.0,mix_u2,100,1.8701512175566237,0.0001,4,41252,41264,41336,0.05,2,0.25,0.24,0.26,0.25
1.4105797738132255,0.3440008069774057,0.002370995469391346,1.3998194641215227,0.33634327410699294,0.0025380414444953203,0.04146555811166763,0.4914878010749817,0.9156325792400661,8.774911880493164,0.49148786067962646,0.6874187588691711,1.2270846366882324,0.4211179316043854,12.178316116333008,41.37291717529297,0.004740082025527954,mix_u2_24,geo,18.0,16.0,18.0,30.0,mixture,1.405199618967374,0.3401720405421993,0.002454518456943333,2-4,18.0,1200,4.0,mix_u2,100,2.6579058122188903,0.0001,0,1259,1271,1343,0.05,2,0.24,0.24,0.24,0.28
1.3423211126247594,0.29440028908086713,0.0025535025633871555,1.3199905657224869,0.2776245893928041,0.002536400454118848,0.03905509039759636,0.5095544457435608,0.9233544310645633,7.317760944366455,0.509554386138916,0.6834995150566101,1.3345130681991577,4.388742446899414,10.569364547729492,37.34648895263672,0.00413092573483785,mix_u2_24,geo,18.0,16.0,18.0,30.0,mixture,1.3311558391736231,0.2860124392368356,0.0025449515087530017,2-4,18.0,1200,4.0,mix_u2,100,2.307357579680071,0.0001,1,11259,11271,11343,0.05,2,0.24,0.24,0.24,0.28
1.3837465059712049,0.32479467999412853,0.0026529256720095873,1.4294027368414803,0.3572566904804312,0.0025650605093687773,0.042378608137369156,0.5219616293907166,0.9188089588369982,7.267771244049072,0.5219616889953613,0.6978552937507629,1.226652979850769,0.2945062518119812,11.706009864807129,32.246219635009766,0.004300122261047363,mix_u2_24,geo,18.0,16.0,18.0,30.0,mixture,1.4065746214063426,0.34102568523727983,0.0026089930906891823,2-4,18.0,1200,4.0,mix_u2,100,2.3709944010605914,0.0001,2,21259,21271,21343,0.05,2,0.24,0.24,0.24,0.28
1.4090035202075795,0.3428827312864382,0.002633721334859729,1.3996264074585623,0.3362053491946191,0.002621128922328353,0.042455725371837616,0.5262510776519775,0.9193242025056438,6.071342945098877,0.5262511372566223,0.6980030536651611,1.2252960205078125,0.20901861786842346,11.063965797424316,22.746429443359375,0.004095588127772013,mix_u2_24,geo,18.0,16.0,18.0,30.0,mixture,1.404314963833071,0.33954404024052864,0.002627425128594041,2-4,18.0,1200,4.0,mix_u2,100,2.2772227570422054,0.0001,3,31259,31271,31343,0.05,2,0.24,0.24,0.24,0.28
1.360433107242492,0.30780311025766816,0.0025625694543123245,1.3590645168588993,0.30679660781618723,0.0025346199981868267,0.04195386916399002,0.5111696720123291,0.9179257466531032,7.01019811630249,0.5111696124076843,0.6918882727622986,1.2165411710739136,0.2104264199733734,10.565640449523926,23.567434310913086,0.003930621941884358,mix_u2_24,geo,18.0,16.0,18.0,30.0,mixture,1.3597488120506958,0.3072998590369277,0.0025485947262495756,2-4,18.0,1200,4.0,mix_u2,100,2.3447157481557594,0.0001,4,41259,41271,41343,0.05,2,0.24,0.24,0.24,0.28
1.4046896617966758,0.33981639710434086,0.0023312605917453766,1.393725119863776,0.33198010484814144,0.0024992588441818953,0.04134067893028259,0.48364031314849854,0.9145218506266469,8.348479270935059,0.48364028334617615,0.6703986525535583,1.2242004871368408,0.40037381649017334,11.9837007522583,40.405982971191406,0.004627879858016968,mix_u2_24,euc,18.0,16.0,18.0,30.0,mixture,1.3992073908302258,0.33589825097624115,0.002415259717963636,2-4,18.0,1200,4.0,mix_u2,100,1.941796277522693,0.0001,0,1259,1271,1343,0.05,2,0.24,0.24,0.24,0.28
1.3386486019972548,0.2916605991063034,0.0025012788828462362,1.316199494989809,0.2747484133517736,0.0024817166849970818,0.038867510855197906,0.4988463222980499,0.9220852011574511,7.03073787689209,0.4988463521003723,0.6657141447067261,1.2942547798156738,3.0789132118225098,10.350598335266113,36.84008026123047,0.004041768312454223,mix_u2_24,euc,18.0,16.0,18.0,30.0,mixture,1.327424048493532,0.2832045062290385,0.002491497783921659,2-4,18.0,1200,4.0,mix_u2,100,1.8285209997634564,0.0001,1,11259,11271,11343,0.05,2,0.24,0.24,0.24,0.28
1.379212552969168,0.3215127225166492,0.002598969731479883,1.4249559569260957,0.354140905822686,0.0025156510528177023,0.042124006897211075,0.5116130709648132,0.9176643262499675,6.945196628570557,0.5116130709648132,0.6797943115234375,1.2237225770950317,0.2814723551273346,11.388713836669922,30.62334442138672,0.004181919097900391,mix_u2_24,euc,18.0,16.0,18.0,30.0,mixture,1.4020842549476318,0.3378268141696676,0.0025573103921487927,2-4,18.0,1200,4.0,mix_u2,100,1.8533721032185169,0.0001,2,21259,21271,21343,0.05,2,0.24,0.24,0.24,0.28
1.404262546985712,0.33951228739900646,0.00257608643732965,1.3950336848311542,0.33291856181416757,0.002561551984399557,0.04218966141343117,0.5145207047462463,0.9180020142547257,5.817848205566406,0.5145206451416016,0.6782610416412354,1.2218772172927856,0.19764874875545502,10.749675750732422,21.200973510742188,0.003960303465525309,mix_u2_24,euc,18.0,16.0,18.0,30.0,mixture,1.399648115908433,0.33621542460658704,0.0025688192108646035,2-4,18.0,1200,4.0,mix_u2,100,1.8161054791179783,0.0001,3,31259,31271,31343,0.05,2,0.24,0.24,0.24,0.28
1.3556190223432778,0.3042581930684151,0.0025132938753813505,1.3542144225628738,0.303221524258503,0.00248023122549057,0.04171380773186684,0.5007719993591309,0.9167009980884502,6.729468822479248,0.5007719397544861,0.6739363074302673,1.2136971950531006,0.2028857171535492,10.319965362548828,22.48112678527832,0.0038186017672220867,mix_u2_24,euc,18.0,16.0,18.0,30.0,mixture,1.3549167224530758,0.3037398586634591,0.0024967625504359603,2-4,18.0,1200,4.0,mix_u2,100,1.8433359318769442,0.0001,4,41259,41271,41343,0.05,2,0.24,0.24,0.24,0.28
1.4670322676871665,0.3832414946157163,0.0022575983311980963,1.4154322763136746,0.3474349800689518,0.00224102009087801,0.044492483139038086,0.4523928165435791,0.9016507744774234,5.6046037673950195,0.4523928463459015,0.5921722054481506,1.20841383934021,0.18751515448093414,10.920416831970215,24.165851593017578,0.003767664035161336,mix_u2_34,geo,18.0,18.0,22.0,30.0,mixture,1.4412322720004207,0.36533823734233406,0.002249309211038053,3-4,18.0,1200,4.0,mix_u2,100,2.304608571531357,0.0001,0,1266,1278,1350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.5312160642871817,0.42606223296715007,0.002294710837304592,1.3857190848796732,0.32621919976325464,0.002296420279890299,0.043463870882987976,0.45923060178756714,0.9053550205195304,6.606616497039795,0.45923060178756714,0.5988976955413818,1.2119477987289429,0.18842753767967224,10.614636421203613,21.635053634643555,0.0037412540117899577,mix_u2_34,geo,18.0,18.0,22.0,30.0,mixture,1.4584675745834275,0.37614071636520235,0.0022955655585974455,3-4,18.0,1200,4.0,mix_u2,100,2.409823912827291,0.0001,1,11266,11278,11350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.4821343412696715,0.3934831713955641,0.0024007721804082394,1.4259545963039888,0.35484148158617773,0.0023579727858304977,0.043810971081256866,0.4761755168437958,0.9079940703973056,5.40614652633667,0.4761755168437958,0.6080971360206604,1.2166155576705933,0.1652015596628189,10.736059188842773,18.043540954589844,0.003698511521021525,mix_u2_34,geo,18.0,18.0,22.0,30.0,mixture,1.4540444687868301,0.3741623264908709,0.0023793724831193686,3-4,18.0,1200,4.0,mix_u2,100,2.128037422804233,0.0001,2,21266,21278,21350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.467401903896343,0.3834934247593269,0.0023413910530507565,1.3859417505284828,0.3263798728488242,0.002520608250051737,0.043175458908081055,0.48711147904396057,0.9113643164541713,6.7826666831970215,0.48711150884628296,0.6455771327018738,1.2236826419830322,0.26081985235214233,11.648016929626465,27.003694534301758,0.0043262684345245364,mix_u2_34,geo,18.0,18.0,22.0,30.0,mixture,1.426671827212413,0.35493664880407555,0.0024309996515512466,3-4,18.0,1200,4.0,mix_u2,100,2.3025092521957546,0.0001,3,31266,31278,31350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.4337933092073913,0.36032359595022107,0.0022149677388370037,1.4992455461988665,0.4049620123759709,0.002433245303109288,0.04625452309846878,0.4677417576313019,0.9011109819813672,6.833264350891113,0.4677417576313019,0.6060466766357422,1.2192401885986328,0.21505890786647797,11.567523956298828,27.75188446044922,0.0040999170144399005,mix_u2_34,geo,18.0,18.0,22.0,30.0,mixture,1.4665194277031288,0.382642804163096,0.002324106520973146,3-4,18.0,1200,4.0,mix_u2,100,2.096300821854073,0.0001,4,41266,41278,41350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.4636516792132728,0.3809344631960566,0.0022074717562645674,1.41355408334956,0.34610715942842174,0.0021851644851267338,0.044164158403873444,0.4417109489440918,0.900015703687111,5.421034336090088,0.4417109489440918,0.5756493210792542,1.2051950693130493,0.18045827746391296,10.61095905303955,22.620983123779297,0.00364077091217041,mix_u2_34,euc,18.0,18.0,22.0,30.0,mixture,1.4386028812814162,0.3635208113122392,0.0021963181206956506,3-4,18.0,1200,4.0,mix_u2,100,1.8274055759143868,0.0001,0,1266,1278,1350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.5284263651591168,0.42423868661136,0.0022488138638436794,1.3837220315243894,0.3247769927492805,0.0022505237720906734,0.04326147958636284,0.45005202293395996,0.9038744914324917,6.38657808303833,0.45005205273628235,0.584174394607544,1.209298014640808,0.18257619440555573,10.406030654907227,21.000205993652344,0.0036487758159637453,mix_u2_34,euc,18.0,18.0,22.0,30.0,mixture,1.4560741983417531,0.37450783968032025,0.0022496688179671764,3-4,18.0,1200,4.0,mix_u2,100,1.8676154410548909,0.0001,1,11266,11278,11350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.480582045716358,0.3924352845966956,0.0023420951329171658,1.4225838922156038,0.35247486047488397,0.0022998915519565344,0.043501339852809906,0.4644862115383148,0.9063452503600927,5.224490165710449,0.4644862413406372,0.5908892154693604,1.2132904529571533,0.15907104313373566,10.452463150024414,17.4298038482666,0.003586347500483195,mix_u2_34,euc,18.0,18.0,22.0,30.0,mixture,1.451582968965981,0.3724550725357898,0.00232099334243685,3-4,18.0,1200,4.0,mix_u2,100,1.7486261371734828,0.0001,2,21266,21278,21350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.463313290213303,0.3807032414322078,0.0022833289112895727,1.3820817748474785,0.3235908949751516,0.0024654464796185493,0.042969346046447754,0.47576576471328735,0.9096838208349385,6.467532634735107,0.47576579451560974,0.6268664598464966,1.2202389240264893,0.25021421909332275,11.343459129333496,25.708303451538086,0.004192475080490112,mix_u2_34,euc,18.0,18.0,22.0,30.0,mixture,1.4226975325303908,0.3521470682036797,0.002374387695454061,3-4,18.0,1200,4.0,mix_u2,100,1.8265514414896775,0.0001,3,31266,31278,31350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.433532406958074,0.3601416129626822,0.0021538014989346266,1.4965512140701258,0.40316327029110927,0.002370442496612668,0.04597249627113342,0.45531386137008667,0.8990311954641631,6.554746150970459,0.4553138315677643,0.5870971083641052,1.215329647064209,0.2045125514268875,11.21374797821045,26.195575714111328,0.003953782717386881,mix_u2_34,euc,18.0,18.0,22.0,30.0,mixture,1.4650418105140999,0.3816524416268957,0.0022621219977736473,3-4,18.0,1200,4.0,mix_u2,100,1.7330028808534836,0.0001,4,41266,41278,41350,0.05,2,0.22999999999999998,0.22999999999999998,0.26,0.28
1.3834608156814472,0.32458819724270094,0.002242497866973281,1.2769338585494776,0.24446178130767707,0.002306665526703,0.037572067230939865,0.45502492785453796,0.9174285518639742,9.918254852294922,0.45502495765686035,0.6450155973434448,1.2063488960266113,0.27445533871650696,10.06982707977295,29.90026092529297,0.0038326390584309897,mix_u3_123,geo,12.0,16.0,22.0,18.0,mixture,1.3301973371154623,0.284524989275189,0.0022745816968381405,1-2-3,18.0,1200,4.0,mix_u3,100,2.8105331689414133,0.0001,0,1359,1371,1443,0.05,3,0.22,0.24,0.26,0.28
1.294974315389909,0.2584908612790651,0.002336250152438879,1.2968790221444528,0.25996062584470675,0.0021937345154583454,0.04106118902564049,0.45654046535491943,0.9100601323615003,6.12575101852417,0.45654046535491943,0.5985680818557739,1.2017723321914673,0.21476788818836212,9.36560344696045,23.942729949951172,0.0034829334417978922,mix_u3_123,geo,12.0,16.0,22.0,18.0,mixture,1.2959266687671809,0.25922574356188594,0.002264992333948612,1-2-3,18.0,1200,4.0,mix_u3,100,2.4406029999563796,0.0001,1,11359,11371,11443,0.05,3,0.22,0.24,0.26,0.28
1.312520507248444,0.27194933993182246,0.00239306828007102,1.3759632480137118,0.31915402986209185,0.002367250621318817,0.041289158165454865,0.47721290588378906,0.91347853828683,5.741064548492432,0.4772128462791443,0.6196022033691406,1.2075613737106323,0.17330887913703918,10.417877197265625,23.24665641784668,0.0036046055952707926,mix_u3_123,geo,12.0,16.0,22.0,18.0,mixture,1.3442418776310778,0.29555168489695716,0.0023801594506949186,1-2-3,18.0,1200,4.0,mix_u3,100,2.3974266488250184,0.0001,2,21359,21371,21443,0.05,3,0.22,0.24,0.26,0.28
1.2654847472474566,0.23545524818244667,0.0024272764567285776,1.3277822999897015,0.28351010688548484,0.0024578149896115065,0.040473584085702896,0.4921475648880005,0.9177612834579125,7.477913856506348,0.49214762449264526,0.6733530163764954,1.2115086317062378,0.2497914880514145,10.23331356048584,29.399642944335938,0.003948777119318644,mix_u3_123,geo,12.0,16.0,22.0,18.0,mixture,1.296633523618579,0.25948267753396576,0.002442545723170042,1-2-3,18.0,1200,4.0,mix_u3,100,2.4176651219593666,0.0001,3,31359,31371,31443,0.05,3,0.22,0.24,0.26,0.28
1.354068471563963,0.3031137430519173,0.002321386244148016,1.3894452163246023,0.3289045425247097,0.002294843550771475,0.03913024440407753,0.4617711007595062,0.9152605168670855,6.257419586181641,0.4617711007595062,0.6273924112319946,1.2095630168914795,0.20078729093074799,10.374969482421875,22.869491577148438,0.0037870367368062338,mix_u3_123,geo,12.0,16.0,22.0,18.0,mixture,1.3717568439442827,0.3160091427883135,0.0023081148974597454,1-2-3,18.0,1200,4.0,mix_u3,100,2.4580126320655955,0.0001,4,41359,41371,41443,0.05,3,0.22,0.24,0.26,0.28
1.3721191816998477,0.31635639265913185,0.0022027220111340284,1.2723460925137282,0.24086251321897015,0.0022718117106705904,0.03724890202283859,0.44756048917770386,0.9167734799573675,9.191231727600098,0.44756048917770386,0.6276443600654602,1.2035248279571533,0.250440776348114,9.739604949951172,26.280927658081055,0.003683374722798665,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.3222326371067878,0.278609452939051,0.0022372668609023094,1-2-3,18.0,1200,4.0,mix_u3,100,1.9726624110611275,0.0001,0,1359,1371,1443,0.05,3,0.22,0.24,0.26,0.28
1.2913834862240645,0.25571411362968033,0.0022782464511692524,1.2930268789207078,0.25698588760204194,0.0021345028653740883,0.04077187925577164,0.44476622343063354,0.9083296412634839,5.8822712898254395,0.44476622343063354,0.5805730223655701,1.1985204219818115,0.20623737573623657,9.139581680297852,23.1922607421875,0.0033796981970469157,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.2922051825723861,0.2563500006158611,0.0022063746582716703,1-2-3,18.0,1200,4.0,mix_u3,100,1.878405845637738,0.0001,1,11359,11371,11443,0.05,3,0.22,0.24,0.26,0.28
1.3095034760571287,0.26964803945399546,0.0023350019473582506,1.3736293123117849,0.3174563701461421,0.0023105302825570107,0.041063930839300156,0.4657248556613922,0.9118279165474563,5.5088090896606445,0.4657248258590698,0.6022704839706421,1.2045085430145264,0.16714364290237427,10.170108795166016,22.29535484313965,0.00349172035853068,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.341566394184457,0.2935522048000688,0.0023227661149576306,1-2-3,18.0,1200,4.0,mix_u3,100,1.8631441554151773,0.0001,2,21359,21371,21443,0.05,3,0.22,0.24,0.26,0.28
1.2603815701719168,0.23141450858836202,0.0023741894401609898,1.322170406231488,0.27927463344895165,0.002395195886492729,0.04010339453816414,0.4804646074771881,0.9165320526963723,7.132134437561035,0.4804645776748657,0.6533442735671997,1.2083481550216675,0.2411724328994751,9.972139358520508,28.626176834106445,0.0038324928283691405,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.2912759882017024,0.2553445710186568,0.0023846926633268595,1-2-3,18.0,1200,4.0,mix_u3,100,1.870406470881233,0.0001,3,31359,31371,31443,0.05,3,0.22,0.24,0.26,0.28
1.3486422862217131,0.29909837247092574,0.002263949252665043,1.3871040345265753,0.3272181453882953,0.002237173728644848,0.03891074284911156,0.45025789737701416,0.913581209622781,6.0010085105896,0.4502579867839813,0.6083738803863525,1.206416368484497,0.19464756548404694,10.108738899230957,22.01262855529785,0.0036758283774058023,mix_u3_123,euc,12.0,16.0,22.0,18.0,mixture,1.367873160374144,0.3131582589296105,0.0022505614906549454,1-2-3,18.0,1200,4.0,mix_u3,100,1.88431242000955,0.0001,4,41359,41371,41443,0.05,3,0.22,0.24,0.26,0.28
1.4305931128442397,0.35808912250765157,0.0022136599291116,1.4242151327515733,0.35362087794938524,0.0022972645238041878,0.04093102365732193,0.45140963792800903,0.9093262079090796,5.848855018615723,0.45140963792800903,0.6092638969421387,1.2069753408432007,0.17927893996238708,10.438370704650879,22.10807991027832,0.003629985253016154,mix_u3_124,geo,12.0,16.0,18.0,30.0,mixture,1.4274041227979066,0.3558550002285184,0.002255462226457894,1-2-4,18.0,1200,4.0,mix_u3,100,2.517904211076693,0.0001,0,1366,1378,1450,0.05,3,0.22,0.24,0.26,0.28
